,Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
90,Indonesia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,IDN,Year,2019,False,,,,,,,,,,,,,312.0,,,285.0,,341.0,312 [285-341],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,IDN,Year,2019,False,,,,,,,,,,,,,559847,,,,,,559 847,,,EN,2025-01-08T23:00:00.000Z
92,Myanmar,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,MMR,Year,2019,False,,,,,,,,,,,,,322.0,,,212.0,,454.0,322 [212-454],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,MMR,Year,2019,False,,,,,,,,,,,,,134501,,,,,,134 501,,,EN,2025-01-08T23:00:00.000Z
96,Tunisia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,TUN,Year,2019,False,,,,,,,,,,,,,35.0,,,27.0,,45.0,35 [27-45],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,TUN,Year,2019,False,,,,,,,,,,,,,3297,,,,,,3297,,,EN,2025-01-08T23:00:00.000Z
97,Qatar,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,QAT,Year,2019,False,,,,,,,,,,,,,35.0,,,30.0,,41.0,35 [30-41],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,QAT,Year,2019,False,,,,,,,,,,,,,859,,,,,,859,,,EN,2025-01-08T23:00:00.000Z
99,Maldives,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,MDV,Year,2019,False,,,,,,,,,,,,,36.0,,,28.0,,46.0,36 [28-46],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,MDV,Year,2019,False,,,,,,,,,,,,,154,,,,,,154,,,EN,2025-01-08T23:00:00.000Z
129,Yemen,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,YEM,Year,2019,False,,,,,,,,,,,,,48.0,,,42.0,,54.0,48 [42-54],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,YEM,Year,2019,False,,,,,,,,,,,,,10224,,,,,,10 224,,,EN,2025-01-08T23:00:00.000Z
132,Timor-Leste,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,TLS,Year,2019,False,,,,,,,,,,,,,498.0,,,322.0,,711.0,498 [322-711],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,TLS,Year,2019,False,,,,,,,,,,,,,4050,,,,,,4050,,,EN,2025-01-08T23:00:00.000Z
138,Jordan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,JOR,Year,2019,False,,,,,,,,,,,,,5.5,,,4.2,,7.0,5.5 [4.2-7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,JOR,Year,2019,False,,,,,,,,,,,,,446,,,,,,446,,,EN,2025-01-08T23:00:00.000Z
143,Democratic People's Republic of Korea,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,PRK,Year,2019,False,,,,,,,,,,,,,513.0,,,446.0,,584.0,513 [446-584],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,PRK,Year,2019,False,,,,,,,,,,,,,95722,,,,,,95 722,,,EN,2025-01-08T23:00:00.000Z
152,Libya,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,LBY,Year,2019,False,,,,,,,,,,,,,59.0,,,36.0,,87.0,59 [36-87],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,LBY,Year,2019,False,,,,,,,,,,,,,2215,,,,,,2215,,,EN,2025-01-08T23:00:00.000Z
167,Sri Lanka,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,LKA,Year,2019,False,,,,,,,,,,,,,64.0,,,47.0,,83.0,64 [47-83],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,LKA,Year,2019,False,,,,,,,,,,,,,8204,,,,,,8204,,,EN,2025-01-08T23:00:00.000Z
172,Sudan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,SDN,Year,2019,False,,,,,,,,,,,,,67.0,,,46.0,,91.0,67 [46-91],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,SDN,Year,2019,False,,,,,,,,,,,,,19790,,,,,,19 790,,,EN,2025-01-08T23:00:00.000Z
191,Oman,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,OMN,Year,2019,False,,,,,,,,,,,,,9.2,,,7.9,,11.0,9.2 [7.9-11],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,OMN,Year,2019,False,,,,,,,,,,,,,368,,,,,,368,,,EN,2025-01-08T23:00:00.000Z
195,Morocco,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,MAR,Year,2019,False,,,,,,,,,,,,,97.0,,,83.0,,112.0,97 [83-112],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,MAR,Year,2019,False,,,,,,,,,,,,,30762,,,,,,30 762,,,EN,2025-01-08T23:00:00.000Z
