,Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
31,Bahamas,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,BHS,Year,2019,False,,,,,,,,,,,,,15.0,,,13.0,,17.0,15 [13-17],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,BHS,Year,2019,False,,,,,,,,,,,,,51,,,,,,51,,,EN,2025-01-08T23:00:00.000Z
36,Lao People's Democratic Republic,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,LAO,Year,2019,False,,,,,,,,,,,,,155.0,,,100.0,,222.0,155 [100-222],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,LAO,Year,2019,False,,,,,,,,,,,,,6816,,,,,,6816,,,EN,2025-01-08T23:00:00.000Z
40,Dominica,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,DMA,Year,2019,False,,,,,,,,,,,,,16.0,,,14.0,,19.0,16 [14-19],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,DMA,Year,2019,False,,,,,,,,,,,,,10,,,,,,10,,,EN,2025-01-08T23:00:00.000Z
42,Nauru,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,NRU,Year,2019,False,,,,,,,,,,,,,169.0,,,144.0,,195.0,169 [144-195],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,NRU,Year,2019,False,,,,,,,,,,,,,17,,,,,,17,,,EN,2025-01-08T23:00:00.000Z
43,Trinidad and Tobago,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,TTO,Year,2019,False,,,,,,,,,,,,,17.0,,,14.0,,20.0,17 [14-20],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,TTO,Year,2019,False,,,,,,,,,,,,,218,,,,,,218,,,EN,2025-01-08T23:00:00.000Z
44,Chile,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,CHL,Year,2019,False,,,,,,,,,,,,,17.0,,,15.0,,20.0,17 [15-20],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,CHL,Year,2019,False,,,,,,,,,,,,,2912,,,,,,2912,,,EN,2025-01-08T23:00:00.000Z
45,Haiti,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,HTI,Year,2019,False,,,,,,,,,,,,,170.0,,,130.0,,215.0,170 [130-215],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,HTI,Year,2019,False,,,,,,,,,,,,,13019,,,,,,13 019,,,EN,2025-01-08T23:00:00.000Z
46,Viet Nam,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,VNM,Year,2019,False,,,,,,,,,,,,,176.0,,,112.0,,255.0,176 [112-255],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,VNM,Year,2019,False,,,,,,,,,,,,,102503,,,,,,102 503,,,EN,2025-01-08T23:00:00.000Z
54,United States of America,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,USA,Year,2019,False,,,,,,,,,,,,,2.9,,,2.5,,3.3,2.9 [2.5-3.3],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,USA,Year,2019,False,,,,,,,,,,,,,8493,,,,,,8493,,,EN,2025-01-08T23:00:00.000Z
64,Mexico,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,MEX,Year,2019,False,,,,,,,,,,,,,23.0,,,18.0,,29.0,23 [18-29],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,MEX,Year,2019,False,,,,,,,,,,,,,23702,,,,,,23 702,,,EN,2025-01-08T23:00:00.000Z
71,Guatemala,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,GTM,Year,2019,False,,,,,,,,,,,,,26.0,,,20.0,,33.0,26 [20-33],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,GTM,Year,2019,False,,,,,,,,,,,,,3716,,,,,,3716,,,EN,2025-01-08T23:00:00.000Z
75,Belize,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,BLZ,Year,2019,False,,,,,,,,,,,,,27.0,,,23.0,,31.0,27 [23-31],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,BLZ,Year,2019,False,,,,,,,,,,,,,91,,,,,,91,,,EN,2025-01-08T23:00:00.000Z
78,Cambodia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,KHM,Year,2019,False,,,,,,,,,,,,,287.0,,,186.0,,410.0,287 [186-410],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,KHM,Year,2019,False,,,,,,,,,,,,,29906,,,,,,29 906,,,EN,2025-01-08T23:00:00.000Z
79,Suriname,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,SUR,Year,2019,False,,,,,,,,,,,,,29.0,,,22.0,,36.0,29 [22-36],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,SUR,Year,2019,False,,,,,,,,,,,,,133,,,,,,133,,,EN,2025-01-08T23:00:00.000Z
81,Argentina,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,ARG,Year,2019,False,,,,,,,,,,,,,29.0,,,25.0,,34.0,29 [25-34],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,ARG,Year,2019,False,,,,,,,,,,,,,11446,,,,,,11 446,,,EN,2025-01-08T23:00:00.000Z
83,Tuvalu,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,TUV,Year,2019,False,,,,,,,,,,,,,296.0,,,253.0,,342.0,296 [253-342],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,TUV,Year,2019,False,,,,,,,,,,,,,30,,,,,,30,,,EN,2025-01-08T23:00:00.000Z
84,Grenada,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,GRD,Year,2019,False,,,,,,,,,,,,,3.1,,,2.6,,3.6,3.1 [2.6-3.6],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,GRD,Year,2019,False,,,,,,,,,,,,,3,,,,,,3,,,EN,2025-01-08T23:00:00.000Z
85,Jamaica,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,JAM,Year,2019,False,,,,,,,,,,,,,3.2,,,2.4,,4.0,3.2 [2.4-4],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,JAM,Year,2019,False,,,,,,,,,,,,,75,,,,,,75,,,EN,2025-01-08T23:00:00.000Z
87,Saint Lucia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,LCA,Year,2019,False,,,,,,,,,,,,,3.9,,,3.3,,4.5,3.9 [3.3-4.5],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,LCA,Year,2019,False,,,,,,,,,,,,,6,,,,,,6,,,EN,2025-01-08T23:00:00.000Z
89,Honduras,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,HND,Year,2019,False,,,,,,,,,,,,,31.0,,,24.0,,39.0,31 [24-39],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,HND,Year,2019,False,,,,,,,,,,,,,2424,,,,,,2424,,,EN,2025-01-08T23:00:00.000Z
95,Colombia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,COL,Year,2019,False,,,,,,,,,,,,,35.0,,,27.0,,45.0,35 [27-45],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,COL,Year,2019,False,,,,,,,,,,,,,14292,,,,,,14 292,,,EN,2025-01-08T23:00:00.000Z
100,Uruguay,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,URY,Year,2019,False,,,,,,,,,,,,,36.0,,,31.0,,41.0,36 [31-41],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,URY,Year,2019,False,,,,,,,,,,,,,1057,,,,,,1057,,,EN,2025-01-08T23:00:00.000Z
104,Panama,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,PAN,Year,2019,False,,,,,,,,,,,,,37.0,,,29.0,,47.0,37 [29-47],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,PAN,Year,2019,False,,,,,,,,,,,,,1265,,,,,,1265,,,EN,2025-01-08T23:00:00.000Z
107,Palau,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,PLW,Year,2019,False,,,,,,,,,,,,,39.0,,,33.0,,45.0,39 [33-45],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,PLW,Year,2019,False,,,,,,,,,,,,,6,,,,,,6,,,EN,2025-01-08T23:00:00.000Z
109,Saint Vincent and the Grenadines,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,VCT,Year,2019,False,,,,,,,,,,,,,4.2,,,3.6,,4.8,4.2 [3.6-4.8],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,VCT,Year,2019,False,,,,,,,,,,,,,4,,,,,,4,,,EN,2025-01-08T23:00:00.000Z
114,Saint Kitts and Nevis,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,KNA,Year,2019,False,,,,,,,,,,,,,4.9,,,4.2,,5.7,4.9 [4.2-5.7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,KNA,Year,2019,False,,,,,,,,,,,,,2,,,,,,2,,,EN,2025-01-08T23:00:00.000Z
115,Vanuatu,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,VUT,Year,2019,False,,,,,,,,,,,,,41.0,,,31.0,,53.0,41 [31-53],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,VUT,Year,2019,False,,,,,,,,,,,,,93,,,,,,93,,,EN,2025-01-08T23:00:00.000Z
117,Kiribati,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,KIR,Year,2019,False,,,,,,,,,,,,,414.0,,,317.0,,523.0,414 [317-523],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,KIR,Year,2019,False,,,,,,,,,,,,,410,,,,,,410,,,EN,2025-01-08T23:00:00.000Z
118,Dominican Republic,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,DOM,Year,2019,False,,,,,,,,,,,,,42.0,,,32.0,,53.0,42 [32-53],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,DOM,Year,2019,False,,,,,,,,,,,,,3588,,,,,,3588,,,EN,2025-01-08T23:00:00.000Z
119,Singapore,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,SGP,Year,2019,False,,,,,,,,,,,,,42.0,,,36.0,,49.0,42 [36-49],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,SGP,Year,2019,False,,,,,,,,,,,,,2090,,,,,,2090,,,EN,2025-01-08T23:00:00.000Z
120,Mongolia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,MNG,Year,2019,False,,,,,,,,,,,,,428.0,,,220.0,,703.0,428 [220-703],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,MNG,Year,2019,False,,,,,,,,,,,,,4277,,,,,,4277,,,EN,2025-01-08T23:00:00.000Z
121,Nicaragua,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,NIC,Year,2019,False,,,,,,,,,,,,,43.0,,,33.0,,54.0,43 [33-54],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,NIC,Year,2019,False,,,,,,,,,,,,,2248,,,,,,2248,,,EN,2025-01-08T23:00:00.000Z
122,Papua New Guinea,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,PNG,Year,2019,False,,,,,,,,,,,,,432.0,,,352.0,,521.0,432 [352-521],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,PNG,Year,2019,False,,,,,,,,,,,,,30671,,,,,,30 671,,,EN,2025-01-08T23:00:00.000Z
124,Venezuela (Bolivarian Republic of),MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,VEN,Year,2019,False,,,,,,,,,,,,,45.0,,,35.0,,57.0,45 [35-57],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,VEN,Year,2019,False,,,,,,,,,,,,,10293,,,,,,10 293,,,EN,2025-01-08T23:00:00.000Z
125,Ecuador,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,ECU,Year,2019,False,,,,,,,,,,,,,46.0,,,35.0,,58.0,46 [35-58],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,ECU,Year,2019,False,,,,,,,,,,,,,6348,,,,,,6348,,,EN,2025-01-08T23:00:00.000Z
126,Brazil,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,BRA,Year,2019,False,,,,,,,,,,,,,46.0,,,39.0,,53.0,46 [39-53],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,BRA,Year,2019,False,,,,,,,,,,,,,86034,,,,,,86 034,,,EN,2025-01-08T23:00:00.000Z
127,Paraguay,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,PRY,Year,2019,False,,,,,,,,,,,,,46.0,,,40.0,,53.0,46 [40-53],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,PRY,Year,2019,False,,,,,,,,,,,,,2834,,,,,,2834,,,EN,2025-01-08T23:00:00.000Z
140,Canada,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,CAN,Year,2019,False,,,,,,,,,,,,,5.8,,,5.0,,6.7,5.8 [5-6.7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,CAN,Year,2019,False,,,,,,,,,,,,,1912,,,,,,1912,,,EN,2025-01-08T23:00:00.000Z
148,Philippines,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,PHL,Year,2019,False,,,,,,,,,,,,,554.0,,,311.0,,866.0,554 [311-866],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,PHL,Year,2019,False,,,,,,,,,,,,,409167,,,,,,409 167,,,EN,2025-01-08T23:00:00.000Z
150,China,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,CHN,Year,2019,False,,,,,,,,,,,,,58.0,,,50.0,,67.0,58 [50-67],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,CHN,Year,2019,False,,,,,,,,,,,,,728265,,,,,,728 265,,,EN,2025-01-08T23:00:00.000Z
151,Republic of Korea,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,KOR,Year,2019,False,,,,,,,,,,,,,58.0,,,54.0,,62.0,58 [54-62],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,KOR,Year,2019,False,,,,,,,,,,,,,27956,,,,,,27 956,,,EN,2025-01-08T23:00:00.000Z
157,Cuba,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,CUB,Year,2019,False,,,,,,,,,,,,,6.5,,,5.5,,7.5,6.5 [5.5-7.5],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,CUB,Year,2019,False,,,,,,,,,,,,,636,,,,,,636,,,EN,2025-01-08T23:00:00.000Z
158,Australia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,AUS,Year,2019,False,,,,,,,,,,,,,6.8,,,5.8,,7.8,6.8 [5.8-7.8],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,AUS,Year,2019,False,,,,,,,,,,,,,1502,,,,,,1502,,,EN,2025-01-08T23:00:00.000Z
160,El Salvador,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,SLV,Year,2019,False,,,,,,,,,,,,,60.0,,,46.0,,76.0,60 [46-76],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,SLV,Year,2019,False,,,,,,,,,,,,,3009,,,,,,3009,,,EN,2025-01-08T23:00:00.000Z
162,Solomon Islands,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,SLB,Year,2019,False,,,,,,,,,,,,,61.0,,,47.0,,77.0,61 [47-77],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,SLB,Year,2019,False,,,,,,,,,,,,,354,,,,,,354,,,EN,2025-01-08T23:00:00.000Z
166,Brunei Darussalam,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,BRN,Year,2019,False,,,,,,,,,,,,,63.0,,,54.0,,73.0,63 [54-73],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,BRN,Year,2019,False,,,,,,,,,,,,,242,,,,,,242,,,EN,2025-01-08T23:00:00.000Z
168,Marshall Islands,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,MHL,Year,2019,False,,,,,,,,,,,,,645.0,,,494.0,,816.0,645 [494-816],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,MHL,Year,2019,False,,,,,,,,,,,,,227,,,,,,227,,,EN,2025-01-08T23:00:00.000Z
171,Fiji,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,FJI,Year,2019,False,,,,,,,,,,,,,66.0,,,51.0,,84.0,66 [51-84],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,FJI,Year,2019,False,,,,,,,,,,,,,472,,,,,,472,,,EN,2025-01-08T23:00:00.000Z
