,Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
62,Samoa,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,WSM,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,69.99,,,69.48,,70.74,70.0 [69.5-70.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,WSM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.94,,,11.11,,20.35,14.9 [11.1-20.3],,,EN,2025-04-14T22:00:00.000Z
66,Mongolia,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MNG,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,70.75,,,70.38,,71.22,70.8 [70.4-71.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,MNG,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.79,,,12.51,,13.09,12.8 [12.5-13.1],,,EN,2025-04-14T22:00:00.000Z
74,Uzbekistan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,UZB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.27,,,71.98,,72.59,72.3 [72.0-72.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,UZB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.81,,,13.69,,15.79,14.8 [13.7-15.8],,"The most recent official national estimates of neonatal, infant and under-five mortality rates in Uzbekistan are from the vital registration system, with a rate of 4.5, 8.7 and 11.4 deaths per 1,000 live births for both sexes, respectively, in 2022. The most recent official sex-specific estimates from the vital registration system for infant and under-five mortality for males are 9.6 and 12.4 deaths per 1,000 live births and 7.7 and 10.2 deaths per 1,000 live births for females, respectively, in 2022.",EN,2025-04-14T22:00:00.000Z
80,Tonga,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,TON,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.94,,,72.39,,73.64,72.9 [72.4-73.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,TON,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.85,,,6.37,,12.13,8.9 [6.4-12.1],,,EN,2025-04-14T22:00:00.000Z
81,Ukraine,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,UKR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.0,,,72.33,,73.73,73.0 [72.3-73.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,UKR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.28,,,8.02,,8.53,8.3 [8.0-8.5],,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",EN,2025-04-14T22:00:00.000Z
85,Kazakhstan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KAZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.2,,,73.01,,73.46,73.2 [73.0-73.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,KAZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.09,,,7.91,,8.27,8.1 [7.9-8.3],,,EN,2025-04-14T22:00:00.000Z
86,Russian Federation,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,RUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.22,,,73.16,,73.27,73.2 [73.2-73.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.72,,,4.62,,4.83,4.7 [4.6-4.8],,,EN,2025-04-14T22:00:00.000Z
87,Republic of Moldova,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MDA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.32,,,73.01,,73.65,73.3 [73.0-73.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MDA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.73,,,10.91,,16.73,13.7 [10.9-16.7],,,EN,2025-04-14T22:00:00.000Z
89,Kyrgyzstan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KGZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.59,,,73.29,,73.96,73.6 [73.3-74.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,KGZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.08,,,15.58,,16.58,16.1 [15.6-16.6],,,EN,2025-04-14T22:00:00.000Z
90,Viet Nam,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,VNM,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.71,,,73.17,,74.38,73.7 [73.2-74.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,VNM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.89,,,13.71,,16.14,14.9 [13.7-16.1],,,EN,2025-04-14T22:00:00.000Z
92,Tajikistan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TJK,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.81,,,73.28,,74.39,73.8 [73.3-74.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TJK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,23.29,,,19.54,,27.71,23.3 [19.5-27.7],,,EN,2025-04-14T22:00:00.000Z
96,Georgia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GEO,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.85,,,73.73,,74.04,73.9 [73.7-74.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GEO,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.3,,,7.74,,8.91,8.3 [7.7-8.9],,,EN,2025-04-14T22:00:00.000Z
101,Malaysia,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MYS,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.68,,,74.64,,74.78,74.7 [74.6-74.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,MYS,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.75,,,6.43,,7.09,6.7 [6.4-7.1],,,EN,2025-04-14T22:00:00.000Z
102,Belarus,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BLR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.82,,,74.79,,74.92,74.8 [74.8-74.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.4,,,2.23,,2.58,2.4 [2.2-2.6],,,EN,2025-04-14T22:00:00.000Z
104,Bulgaria,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BGR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.0,,,74.86,,75.17,75.0 [74.9-75.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.55,,,5.33,,5.77,5.5 [5.3-5.8],,,EN,2025-04-14T22:00:00.000Z
109,Romania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ROU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.46,,,75.42,,75.57,75.5 [75.4-75.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ROU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.58,,,5.43,,5.73,5.6 [5.4-5.7],,,EN,2025-04-14T22:00:00.000Z
111,Armenia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ARM,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.67,,,75.5,,75.9,75.7 [75.5-75.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ARM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.67,,,8.85,,12.67,10.7 [8.9-12.7],,,EN,2025-04-14T22:00:00.000Z
112,Latvia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LVA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.68,,,75.6,,75.83,75.7 [75.6-75.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LVA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.36,,,3.09,,3.66,3.4 [3.1-3.7],,,EN,2025-04-14T22:00:00.000Z
114,Azerbaijan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,AZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.8,,,75.58,,76.16,75.8 [75.6-76.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.58,,,12.32,,22.26,16.6 [12.3-22.3],,,EN,2025-04-14T22:00:00.000Z
116,Serbia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.92,,,75.88,,76.02,75.9 [75.9-76.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.84,,,4.64,,5.06,4.8 [4.6-5.1],,,EN,2025-04-14T22:00:00.000Z
120,North Macedonia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MKD,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.15,,,76.01,,76.34,76.1 [76.0-76.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MKD,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.11,,,5.62,,6.61,6.1 [5.6-6.6],,,EN,2025-04-14T22:00:00.000Z
121,Lithuania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LTU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.25,,,76.16,,76.39,76.2 [76.2-76.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.26,,,2.99,,3.56,3.3 [3.0-3.6],,,EN,2025-04-14T22:00:00.000Z
122,Hungary,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,HUN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.34,,,76.3,,76.43,76.3 [76.3-76.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.45,,,3.31,,3.6,3.5 [3.3-3.6],,,EN,2025-04-14T22:00:00.000Z
124,Brunei Darussalam,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,BRN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.68,,,76.33,,77.09,76.7 [76.3-77.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,BRN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.53,,,7.91,,9.2,8.5 [7.9-9.2],,,EN,2025-04-14T22:00:00.000Z
125,Montenegro,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MNE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.84,,,76.67,,77.09,76.8 [76.7-77.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MNE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.62,,,2.34,,2.92,2.6 [2.3-2.9],,,EN,2025-04-14T22:00:00.000Z
130,Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BIH,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.1,,,77.0,,77.24,77.1 [77.0-77.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.9,,,5.64,,6.17,5.9 [5.6-6.2],,,EN,2025-04-14T22:00:00.000Z
131,China,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,CHN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.31,,,76.75,,77.92,77.3 [76.7-77.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,CHN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.97,,,5.6,,6.34,6.0 [5.6-6.3],,,EN,2025-04-14T22:00:00.000Z
134,Türkiye,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TUR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.62,,,77.24,,78.08,77.6 [77.2-78.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TUR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.09,,,8.34,,9.93,9.1 [8.3-9.9],,,EN,2025-04-14T22:00:00.000Z
135,Slovakia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SVK,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.61,,,77.54,,77.73,77.6 [77.5-77.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.93,,,4.75,,5.12,4.9 [4.7-5.1],,,EN,2025-04-14T22:00:00.000Z
137,Poland,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,POL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.73,,,77.73,,77.8,77.7 [77.7-77.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.82,,,3.73,,3.9,3.8 [3.7-3.9],,,EN,2025-04-14T22:00:00.000Z
140,Albania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ALB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.94,,,77.69,,78.25,77.9 [77.7-78.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ALB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,7.97,,,7.59,,8.36,8.0 [7.6-8.4],,,EN,2025-04-14T22:00:00.000Z
