,Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
86,Russian Federation,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,RUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.22,,,73.16,,73.27,73.2 [73.2-73.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.72,,,4.62,,4.83,4.7 [4.6-4.8],,,EN,2025-04-14T22:00:00.000Z
87,Republic of Moldova,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MDA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.32,,,73.01,,73.65,73.3 [73.0-73.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MDA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.73,,,10.91,,16.73,13.7 [10.9-16.7],,,EN,2025-04-14T22:00:00.000Z
89,Kyrgyzstan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KGZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.59,,,73.29,,73.96,73.6 [73.3-74.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,KGZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.08,,,15.58,,16.58,16.1 [15.6-16.6],,,EN,2025-04-14T22:00:00.000Z
92,Tajikistan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TJK,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.81,,,73.28,,74.39,73.8 [73.3-74.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TJK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,23.29,,,19.54,,27.71,23.3 [19.5-27.7],,,EN,2025-04-14T22:00:00.000Z
94,Bangladesh,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,BGD,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.95,,,73.16,,74.84,73.9 [73.2-74.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,BGD,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,25.45,,,24.12,,26.58,25.4 [24.1-26.6],,,EN,2025-04-14T22:00:00.000Z
95,Bhutan,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,BTN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.93,,,73.31,,74.61,73.9 [73.3-74.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,BTN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,21.08,,,12.91,,34.41,21.1 [12.9-34.4],,,EN,2025-04-14T22:00:00.000Z
96,Georgia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GEO,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.85,,,73.73,,74.04,73.9 [73.7-74.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GEO,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.3,,,7.74,,8.91,8.3 [7.7-8.9],,,EN,2025-04-14T22:00:00.000Z
102,Belarus,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BLR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.82,,,74.79,,74.92,74.8 [74.8-74.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.4,,,2.23,,2.58,2.4 [2.2-2.6],,,EN,2025-04-14T22:00:00.000Z
104,Bulgaria,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BGR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.0,,,74.86,,75.17,75.0 [74.9-75.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.55,,,5.33,,5.77,5.5 [5.3-5.8],,,EN,2025-04-14T22:00:00.000Z
107,Maldives,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,MDV,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.45,,,75.24,,75.72,75.4 [75.2-75.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,MDV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.44,,,5.83,,7.1,6.4 [5.8-7.1],,,EN,2025-04-14T22:00:00.000Z
109,Romania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ROU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.46,,,75.42,,75.57,75.5 [75.4-75.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ROU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.58,,,5.43,,5.73,5.6 [5.4-5.7],,,EN,2025-04-14T22:00:00.000Z
111,Armenia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ARM,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.67,,,75.5,,75.9,75.7 [75.5-75.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ARM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.67,,,8.85,,12.67,10.7 [8.9-12.7],,,EN,2025-04-14T22:00:00.000Z
112,Latvia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LVA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.68,,,75.6,,75.83,75.7 [75.6-75.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LVA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.36,,,3.09,,3.66,3.4 [3.1-3.7],,,EN,2025-04-14T22:00:00.000Z
114,Azerbaijan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,AZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.8,,,75.58,,76.16,75.8 [75.6-76.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.58,,,12.32,,22.26,16.6 [12.3-22.3],,,EN,2025-04-14T22:00:00.000Z
116,Serbia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.92,,,75.88,,76.02,75.9 [75.9-76.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.84,,,4.64,,5.06,4.8 [4.6-5.1],,,EN,2025-04-14T22:00:00.000Z
120,North Macedonia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MKD,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.15,,,76.01,,76.34,76.1 [76.0-76.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MKD,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.11,,,5.62,,6.61,6.1 [5.6-6.6],,,EN,2025-04-14T22:00:00.000Z
121,Lithuania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LTU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.25,,,76.16,,76.39,76.2 [76.2-76.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.26,,,2.99,,3.56,3.3 [3.0-3.6],,,EN,2025-04-14T22:00:00.000Z
122,Hungary,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,HUN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.34,,,76.3,,76.43,76.3 [76.3-76.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.45,,,3.31,,3.6,3.5 [3.3-3.6],,,EN,2025-04-14T22:00:00.000Z
125,Montenegro,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MNE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.84,,,76.67,,77.09,76.8 [76.7-77.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MNE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.62,,,2.34,,2.92,2.6 [2.3-2.9],,,EN,2025-04-14T22:00:00.000Z
126,Thailand,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,THA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.92,,,76.53,,77.41,76.9 [76.5-77.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,THA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.06,,,8.12,,10.38,9.1 [8.1-10.4],,,EN,2025-04-14T22:00:00.000Z
130,Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BIH,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.1,,,77.0,,77.24,77.1 [77.0-77.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.9,,,5.64,,6.17,5.9 [5.6-6.2],,,EN,2025-04-14T22:00:00.000Z
132,Sri Lanka,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,LKA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.45,,,76.72,,78.37,77.5 [76.7-78.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,LKA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.24,,,6.02,,6.49,6.2 [6.0-6.5],,,EN,2025-04-14T22:00:00.000Z
134,Türkiye,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TUR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.62,,,77.24,,78.08,77.6 [77.2-78.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TUR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.09,,,8.34,,9.93,9.1 [8.3-9.9],,,EN,2025-04-14T22:00:00.000Z
135,Slovakia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SVK,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.61,,,77.54,,77.73,77.6 [77.5-77.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.93,,,4.75,,5.12,4.9 [4.7-5.1],,,EN,2025-04-14T22:00:00.000Z
137,Poland,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,POL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.73,,,77.73,,77.8,77.7 [77.7-77.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.82,,,3.73,,3.9,3.8 [3.7-3.9],,,EN,2025-04-14T22:00:00.000Z
140,Albania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ALB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.94,,,77.69,,78.25,77.9 [77.7-78.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ALB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,7.97,,,7.59,,8.36,8.0 [7.6-8.4],,,EN,2025-04-14T22:00:00.000Z
143,Croatia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,HRV,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.6,,,78.52,,78.73,78.6 [78.5-78.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.01,,,3.81,,4.21,4.0 [3.8-4.2],,,EN,2025-04-14T22:00:00.000Z
147,Estonia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,EST,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.89,,,78.76,,79.13,78.9 [78.8-79.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,EST,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,1.94,,,1.77,,2.13,1.9 [1.8-2.1],,,EN,2025-04-14T22:00:00.000Z
149,Czechia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,CZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,79.14,,,79.1,,79.24,79.1 [79.1-79.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.45,,,2.35,,2.55,2.4 [2.3-2.6],,,EN,2025-04-14T22:00:00.000Z
153,Greece,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GRC,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,80.91,,,80.89,,80.99,80.9 [80.9-81.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GRC,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.48,,,3.32,,3.64,3.5 [3.3-3.6],,,EN,2025-04-14T22:00:00.000Z
