IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,12.13,,,8.93,,14.89,12.1 [8.9-14.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,ALB,Albania,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,12.13,,,9.8,,14.75,12.1 [9.8-14.7],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,12.21,,,10.61,,13.97,12.2 [10.6-14.0],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,PAN,Panama,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,12.18,,,9.63,,14.97,12.2 [9.6-15.0],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AFR,Africa,Country,MUS,Mauritius,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,12.45,,,11.76,,13.17,12.5 [11.8-13.2],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,DMA,Dominica,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,12.58,,,11.43,,13.79,12.6 [11.4-13.8],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,12.78,,,10.9,,15.26,12.8 [10.9-15.3],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,13.29,,,12.05,,14.67,13.3 [12.1-14.7],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AFR,Africa,Country,ZAF,South Africa,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,13.53,,,11.35,,16.78,13.5 [11.4-16.8],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,COL,Colombia,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,13.51,,,12.25,,14.99,13.5 [12.2-15.0],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,ECU,Ecuador,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,14.18,,,12.13,,16.56,14.2 [12.1-16.6],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,MEX,Mexico,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,14.23,,,12.64,,15.99,14.2 [12.6-16.0],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,PLW,Palau,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,14.24,,,9.45,,19.32,14.2 [9.4-19.3],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,14.45,,,11.24,,18.84,14.4 [11.2-18.8],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,SLV,El Salvador,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,14.54,,,12.81,,16.38,14.5 [12.8-16.4],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,14.98,,,12.4,,17.68,15.0 [12.4-17.7],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,15.09,,,12.82,,17.63,15.1 [12.8-17.6],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,15.24,,,13.22,,17.47,15.2 [13.2-17.5],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,15.32,,,13.99,,16.86,15.3 [14.0-16.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,PER,Peru,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,15.84,,,14.51,,17.18,15.8 [14.5-17.2],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,JAM,Jamaica,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,16.09,,,13.74,,18.96,16.1 [13.7-19.0],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,ARM,Armenia,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,16.1,,,13.91,,18.45,16.1 [13.9-18.4],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,NIC,Nicaragua,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,16.58,,,14.48,,18.85,16.6 [14.5-18.9],,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2022, with a rate of 8.1, 11.7 and 13.3 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,16.74,,,15.2,,18.42,16.7 [15.2-18.4],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,SUR,Suriname,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,16.94,,,12.88,,21.25,16.9 [12.9-21.3],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,17.03,,,15.29,,18.9,17.0 [15.3-18.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,17.19,,,14.82,,19.94,17.2 [14.8-19.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,NIU,Niue,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,17.52,,,11.11,,25.48,17.5 [11.1-25.5],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,17.94,,,15.55,,20.42,17.9 [15.5-20.4],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,HND,Honduras,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,17.93,,,15.93,,20.08,17.9 [15.9-20.1],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,PRY,Paraguay,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,17.96,,,14.59,,22.33,18.0 [14.6-22.3],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,BRA,Brazil,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,18.13,,,15.78,,20.64,18.1 [15.8-20.6],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,TUR,Türkiye,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,18.52,,,16.65,,20.54,18.5 [16.6-20.5],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,19.1,,,15.42,,23.32,19.1 [15.4-23.3],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,19.58,,,15.88,,23.22,19.6 [15.9-23.2],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,19.7,,,16.79,,23.33,19.7 [16.8-23.3],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,ISL,Iceland,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.11,,,1.82,,2.43,2.1 [1.8-2.4],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,SWE,Sweden,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.3,,,2.18,,2.42,2.3 [2.2-2.4],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,LUX,Luxembourg,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.39,,,2.03,,2.77,2.4 [2.0-2.8],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,FIN,Finland,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.48,,,2.34,,2.62,2.5 [2.3-2.6],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,SMR,San Marino,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.6,,,1.63,,3.89,2.6 [1.6-3.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,NOR,Norway,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.68,,,2.53,,2.85,2.7 [2.5-2.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,FRA,France,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.75,,,2.65,,2.84,2.7 [2.6-2.8],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,CZE,Czechia,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.7,,,2.55,,2.85,2.7 [2.6-2.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,MCO,Monaco,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.77,,,1.89,,3.65,2.8 [1.9-3.6],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,DEU,Germany,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.77,,,2.68,,2.86,2.8 [2.7-2.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,ESP,Spain,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,2.82,,,2.72,,2.91,2.8 [2.7-2.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,20.23,,,16.48,,24.54,20.2 [16.5-24.5],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,20.29,,,12.91,,29.5,20.3 [12.9-29.5],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,20.86,,,17.57,,24.06,20.9 [17.6-24.1],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AFR,Africa,Country,NAM,Namibia,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,20.86,,,18.25,,23.89,20.9 [18.3-23.9],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,GTM,Guatemala,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,21.33,,,19.11,,23.63,21.3 [19.1-23.6],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,CHN,China,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,21.38,,,19.76,,23.17,21.4 [19.8-23.2],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,22.19,,,17.21,,27.51,22.2 [17.2-27.5],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,22.24,,,19,,25.67,22.2 [19.0-25.7],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,22.46,,,20.68,,24.38,22.5 [20.7-24.4],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,GEO,Georgia,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,22.64,,,19.51,,26.61,22.6 [19.5-26.6],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AFR,Africa,Country,DZA,Algeria,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,22.72,,,20.48,,25.02,22.7 [20.5-25.0],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,22.74,,,21.09,,24.41,22.7 [21.1-24.4],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,23.03,,,20.92,,25.3,23.0 [20.9-25.3],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,23.48,,,20.43,,26.95,23.5 [20.4-27.0],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,23.82,,,20.84,,27.13,23.8 [20.8-27.1],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,23.81,,,21.23,,26.73,23.8 [21.2-26.7],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,24.27,,,20.17,,29.1,24.3 [20.2-29.1],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,24.65,,,21.37,,28.22,24.6 [21.4-28.2],,,EN,2025-04-14T22:00:00.000Z
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,,,,,,,24.85,,,22.18,,27.8,24.9 [22.2-27.8],,,EN,2025-04-14T22:00:00.000Z
