,Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,Periodr,FactValueNumericr,Comments,ParentLocationr
105,Morocco,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,MAR,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,43.55,,,39.3,,48.68,43.6 [39.3-48.7],,,EN,2025-04-14T22:00:00.000Z,2004,3386.09,,Eastern Mediterranean
108,Indonesia,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,IDN,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,49.13,,,46.36,,52.13,49.1 [46.4-52.1],,,EN,2025-04-14T22:00:00.000Z,2004,27410.07,,South-East Asia
123,Bhutan,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,BTN,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,61.18,,,54.73,,68.3,61.2 [54.7-68.3],,,EN,2025-04-14T22:00:00.000Z,2004,236.77,,South-East Asia
125,Nepal,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,NPL,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,63.47,,,59.21,,67.82,63.5 [59.2-67.8],,,EN,2025-04-14T22:00:00.000Z,2004,12356.03,,South-East Asia
127,Bangladesh,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,BGD,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,66.86,,,64.66,,69.18,66.9 [64.7-69.2],,,EN,2025-04-14T22:00:00.000Z,2004,58638.54,,South-East Asia
137,Yemen,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,YEM,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,74.72,,,68.26,,81.28,74.7 [68.3-81.3],,,EN,2025-04-14T22:00:00.000Z,2004,12889.7,,Eastern Mediterranean
141,India,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,IND,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,77.72,,,74.51,,81.14,77.7 [74.5-81.1],,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,EN,2025-04-14T22:00:00.000Z,2004,403517.77,,South-East Asia
142,Myanmar,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,MMR,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,79.69,,,72.65,,87.37,79.7 [72.7-87.4],,,EN,2025-04-14T22:00:00.000Z,2004,17337.26,,South-East Asia
152,Djibouti,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,DJI,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,90.04,,,75.4,,108.3,90.0 [75.4-108.3],,,EN,2025-04-14T22:00:00.000Z,2004,484.43,,Eastern Mediterranean
155,Timor-Leste,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,TLS,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,91.7,,,82.48,,101.4,91.7 [82.5-101.4],,,EN,2025-04-14T22:00:00.000Z,2004,243.64,,South-East Asia
160,Pakistan,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,PAK,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,98.47,,,94.18,,103.0,98.5 [94.2-103.0],,,EN,2025-04-14T22:00:00.000Z,2004,46136.99,,Eastern Mediterranean
